model,I,J,K,BATCH_SIZE,throughput_gops,latency_sec,Energy_J,Avg_Power_mW
MISC_3,512,2560,2560,1,618.79,0.010845,16.642210,12516.185
MISC_3,512,512,96,1,548.06,0.000092,4.633490,10447.138
MISC_3,512,96,512,1,546.32,0.000092,4.607630,9751.681
MISC_3,512,10240,2560,1,547.13,0.049063,66.187020,14839.478
MISC_3,512,2560,10240,1,709.09,0.037857,45.406160,12684.021
