model,I,J,K,BATCH_SIZE,throughput_gops,latency_sec,Energy_J,Avg_Power_mW
MISC_3,512,2560,2560,1,488.16,0.013747,16.517770,10028.547
MISC_3,512,512,96,1,418.18,0.000120,5.608930,9168.145
MISC_3,512,96,512,1,418.03,0.000120,5.876310,9762.674
MISC_3,512,10240,2560,1,490.71,0.054703,61.030290,11943.215
MISC_3,512,2560,10240,1,524.84,0.051147,44.639430,9320.808
