model,I,J,K,BATCH_SIZE,throughput_gops,latency_sec,Energy_J,Avg_Power_mW
MISC_3,512,2560,2560,1,551.27,0.012173,18.535450,13025.719
MISC_3,512,512,96,1,620.74,0.000081,4.945880,10579.958
MISC_3,512,96,512,1,570.38,0.000088,4.682630,10625.946
MISC_3,512,10240,2560,1,496.25,0.054093,73.003140,15051.861
MISC_3,512,2560,10240,1,750.87,0.035750,50.114310,14738.940
