model,I,J,K,BATCH_SIZE,throughput_gops,latency_sec,Energy_J,Avg_Power_mW
MISC_3,512,2560,2560,1,583.60,0.011499,15.796730,11321.220
MISC_3,512,512,96,1,501.02,0.000100,4.837180,9584.110
MISC_3,512,96,512,1,495.33,0.000102,4.834820,9775.112
MISC_3,512,10240,2560,1,581.75,0.046143,60.738200,14092.110
MISC_3,512,2560,10240,1,631.60,0.042501,44.601930,11150.767
