model,I,J,K,BATCH_SIZE,throughput_gops,latency_sec,Energy_J,Avg_Power_mW
MISC_3,512,2560,2560,1,601.14,0.011164,17.274960,12489.813
MISC_3,512,512,96,1,577.87,0.000087,4.834150,10134.558
MISC_3,512,96,512,1,574.08,0.000088,4.502400,10424.261
MISC_3,512,10240,2560,1,525.78,0.051055,68.746030,14978.862
MISC_3,512,2560,10240,1,745.96,0.035985,46.950310,13649.927
