model,I,J,K,BATCH_SIZE,throughput_gops,latency_sec,Energy_J,Avg_Power_mW
MISC_3,512,2560,2560,1,522.22,0.012851,16.401210,10398.469
MISC_3,512,512,96,1,446.76,0.000113,5.414210,9290.148
MISC_3,512,96,512,1,443.95,0.000113,6.030190,10195.286
MISC_3,512,10240,2560,1,523.54,0.051273,60.126500,12526.352
MISC_3,512,2560,10240,1,561.58,0.047800,44.314070,9912.848
