model,I,J,K,BATCH_SIZE,throughput_gops,latency_sec,Energy_J,Avg_Power_mW
MISC_3,512,2560,2560,1,144.29,0.046510,27.164690,5921.472
MISC_3,512,512,96,1,124.31,0.000405,4.339100,5420.370
MISC_3,512,96,512,1,125.14,0.000402,4.597960,5828.892
MISC_3,512,10240,2560,1,144.59,0.185647,103.653640,6259.151
MISC_3,512,2560,10240,1,153.31,0.175097,81.361740,5205.602
