model,I,J,K,BATCH_SIZE,throughput_gops,latency_sec,Energy_J,Avg_Power_mW
MISC_3,512,2560,2560,1,1316.13,0.005099,18.354110,23301.335
MISC_3,512,512,96,1,1036.83,0.000049,12.473150,26880.167
MISC_3,512,96,512,1,636.48,0.000079,26.008830,30240.587
MISC_3,512,10240,2560,1,1255.41,0.021382,23.320640,27105.088
MISC_3,512,2560,10240,1,1316.77,0.020386,24.190160,29139.854
