model,I,J,K,BATCH_SIZE,throughput_gops,latency_sec,Energy_J,Avg_Power_mW
MISC_3,512,2560,2560,1,1010.45,0.006641,21.425250,20721.603
MISC_3,512,512,96,1,804.07,0.000063,4.458100,13374.473
MISC_3,512,96,512,1,513.03,0.000098,7.494330,14827.559
MISC_3,512,10240,2560,1,966.50,0.027774,60.695030,24875.248
MISC_3,512,2560,10240,1,1028.88,0.026090,61.207880,26612.122
