model,I,J,K,BATCH_SIZE,throughput_gops,latency_sec,Energy_J,Avg_Power_mW
MISC_3,512,2560,2560,1,213.78,0.031392,27.154670,9420.793
MISC_3,512,512,96,1,177.86,0.000283,4.634600,8218.912
MISC_3,512,96,512,1,119.37,0.000422,4.728820,8211.709
MISC_3,512,10240,2560,1,205.37,0.130708,102.854500,9567.860
MISC_3,512,2560,10240,1,217.18,0.123603,98.730180,9679.429
