model,I,J,K,BATCH_SIZE,throughput_gops,latency_sec,Energy_J,Avg_Power_mW
MISC_3,512,2560,2560,1,888.46,0.007553,18.659690,17633.347
MISC_3,512,512,96,1,712.77,0.000071,6.948770,13807.296
MISC_3,512,96,512,1,456.76,0.000110,8.650450,14138.208
MISC_3,512,10240,2560,1,849.92,0.031584,57.941880,21069.775
MISC_3,512,2560,10240,1,904.13,0.029690,57.206880,22002.646
