model,I,J,K,BATCH_SIZE,throughput_gops,latency_sec,Energy_J,Avg_Power_mW
MISC_3,512,2560,2560,1,815.11,0.008233,17.479440,16310.328
MISC_3,512,512,96,1,659.49,0.000076,6.004160,12801.448
MISC_3,512,96,512,1,423.51,0.000119,7.661210,13186.548
MISC_3,512,10240,2560,1,780.62,0.034387,57.497430,19490.654
MISC_3,512,2560,10240,1,829.35,0.032367,56.145920,20052.114
