model,I,J,K,BATCH_SIZE,throughput_gops,latency_sec,Energy_J,Avg_Power_mW
MISC_3,512,2560,2560,1,665.23,0.010088,16.272290,14279.074
MISC_3,512,512,96,1,544.55,0.000092,6.430390,11893.542
MISC_3,512,96,512,1,352.19,0.000143,5.868520,11421.903
MISC_3,512,10240,2560,1,638.30,0.042055,61.628050,17118.903
MISC_3,512,2560,10240,1,676.72,0.039667,57.567200,16931.529
