model,I,J,K,BATCH_SIZE,throughput_gops,latency_sec,Energy_J,Avg_Power_mW
MISC_3,512,2560,2560,1,414.70,0.016182,19.807960,11962.344
MISC_3,512,512,96,1,343.45,0.000147,5.535000,10068.120
MISC_3,512,96,512,1,225.82,0.000223,5.937360,10053.828
MISC_3,512,10240,2560,1,397.85,0.067471,75.115760,13294.825
MISC_3,512,2560,10240,1,421.48,0.063688,69.919000,13068.972
